Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,Weekend,VisitorType,Revenue
0,0,16,0.0,0.0,149.9,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
5,1,63,68.01428571,21.2,1033.206667,False,Returning_Visitor,False
1,1,28,129.0,26.7,1392.1,True,Returning_Visitor,False
0,0,49,0.0,0.0,1571.12381,True,New_Visitor,False
11,0,41,362.3,0.0,1081.713333,True,Returning_Visitor,False
3,3,13,90.7,65.4,1036.53178,True,Returning_Visitor,False
6,0,13,67.4,0.0,217.7611111,True,Returning_Visitor,False
1,0,11,17.2,0.0,394.8,False,Returning_Visitor,False
1,0,34,1566.6,0.0,2256.74954,False,Returning_Visitor,False
0,0,29,0.0,0.0,1373.933333,False,Returning_Visitor,False
0,0,4,0.0,0.0,141.0,False,New_Visitor,False
0,0,34,0.0,0.0,2091.480392,False,Returning_Visitor,False
3,0,9,59.2,0.0,1261.7,False,Returning_Visitor,False
3,0,26,50.15,0.0,1107.116667,False,Returning_Visitor,False
8,1,47,166.46,25.2,981.6014286,False,Returning_Visitor,False
0,0,19,0.0,0.0,187.2,False,Returning_Visitor,False
1,0,21,6.0,0.0,332.8,True,Returning_Visitor,False
5,0,5,241.35,0.0,244.7,True,Returning_Visitor,False
4,4,22,48.83243423,165.6666667,365.774339,False,Returning_Visitor,False
3,0,14,60.16666667,0.0,2322.866667,False,Returning_Visitor,False
4,0,4,131.4,0.0,199.4,False,New_Visitor,False
0,0,5,0.0,0.0,20.2,False,Returning_Visitor,False
4,0,98,42.2,0.0,2260.838889,False,New_Visitor,True
3,1,30,62.9,0.0,647.518523,True,Returning_Visitor,True
0,0,4,0.0,0.0,288.4333333,False,Returning_Visitor,False
0,0,16,0.0,0.0,394.5580952,False,New_Visitor,False
0,0,9,0.0,0.0,532.0,False,Returning_Visitor,False
3,2,33,80.6,16.2,770.1071795,False,Returning_Visitor,False
3,1,51,13.0,0.0,4651.612222,False,Returning_Visitor,False
3,0,12,89.8,0.0,355.85,True,New_Visitor,False
0,0,18,0.0,0.0,432.7666667,False,Returning_Visitor,False
6,0,17,177.6,0.0,284.7833333,False,Returning_Visitor,True
4,0,14,103.8,0.0,314.2933333,False,New_Visitor,True
0,0,13,0.0,0.0,328.9,False,Returning_Visitor,False
0,0,2,0.0,0.0,179.8,True,New_Visitor,False
3,0,35,230.1,0.0,905.1226263,False,Returning_Visitor,False
10,0,3,228.35,0.0,28.6,False,New_Visitor,False
6,0,25,188.5,0.0,590.6,True,New_Visitor,False
1,0,14,37.2,0.0,387.7666667,False,Returning_Visitor,False
1,0,40,5.0,0.0,2731.5,True,Returning_Visitor,False
2,0,18,34.2,0.0,1567.846667,False,Returning_Visitor,False
4,0,4,53.4,0.0,53.4,False,New_Visitor,False
0,0,3,0.0,0.0,145.0,False,Returning_Visitor,False
8,0,70,168.1666667,0.0,2146.757984,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
2,0,36,41.2,0.0,595.8,False,Returning_Visitor,False
4,2,43,160.2,21.2,1568.320833,False,Returning_Visitor,False
2,0,38,9.0,0.0,1147.696667,False,Returning_Visitor,True
3,0,59,214.6,0.0,1992.733333,True,Returning_Visitor,False
0,0,18,0.0,0.0,587.7333333,True,Returning_Visitor,True
0,0,21,0.0,0.0,1294.566667,False,Returning_Visitor,False
3,0,17,29.2,0.0,652.5666667,False,Returning_Visitor,True
0,0,77,0.0,0.0,1750.371795,False,Returning_Visitor,False
4,0,12,26.0,0.0,704.95,False,Returning_Visitor,True
4,1,36,59.86,38.3,725.21,True,Returning_Visitor,False
0,0,21,0.0,0.0,192.9,True,Returning_Visitor,False
0,0,2,0.0,0.0,21.2,False,Returning_Visitor,False
6,3,51,344.2,201.4,1693.633333,False,Returning_Visitor,False
4,0,23,108.5333333,0.0,411.4666667,False,Returning_Visitor,True
0,0,9,0.0,0.0,257.9,True,Returning_Visitor,False
0,3,179,0.0,44.0,1738.472529,False,Returning_Visitor,False
0,0,8,0.0,0.0,20.2,False,Returning_Visitor,False
13,0,21,408.6,0.0,589.4214286,False,Returning_Visitor,True
0,0,32,0.0,0.0,1028.566667,True,Returning_Visitor,False
0,1,56,0.0,0.0,1510.006667,False,Returning_Visitor,False
1,0,12,21.2,0.0,249.4095238,True,Returning_Visitor,False
2,2,66,91.6,678.0,2101.305092,False,Returning_Visitor,True
1,0,35,77.1,0.0,365.5833333,False,Returning_Visitor,False
3,2,8,67.4,16.2,281.1,False,Returning_Visitor,True
7,0,74,117.6666667,0.0,1540.290115,False,Returning_Visitor,False
5,0,38,401.15,0.0,1570.681813,False,Returning_Visitor,False
0,0,40,0.0,0.0,1178.496667,False,Returning_Visitor,False
4,0,16,206.25,0.0,572.65,True,Returning_Visitor,True
3,1,40,552.2,0.0,829.8,False,Returning_Visitor,False
6,2,78,130.5,439.2,5526.080123,False,Returning_Visitor,False
4,0,25,65.6,0.0,575.8166667,True,Returning_Visitor,False
0,1,48,0.0,0.0,1062.812542,False,Returning_Visitor,False
6,0,14,47.3,0.0,858.2,False,New_Visitor,True
0,0,48,0.0,0.0,3025.333333,False,Returning_Visitor,False
3,0,19,57.6,0.0,384.4030303,False,Returning_Visitor,False
0,0,11,0.0,0.0,192.7333333,False,New_Visitor,False
1,0,29,55.4,0.0,451.7,False,Returning_Visitor,False
0,0,39,0.0,0.0,1294.599603,True,Returning_Visitor,False
0,0,5,0.0,0.0,75.6,True,Returning_Visitor,False
8,1,33,167.45,168.2,755.8769841,False,Returning_Visitor,False
4,2,23,32.2,28.2,934.3166667,False,Returning_Visitor,False
0,0,11,0.0,0.0,164.0,False,Returning_Visitor,False
6,0,4,100.1,0.0,60.4,False,New_Visitor,True
0,0,6,0.0,0.0,75.2,False,Returning_Visitor,False
0,0,17,0.0,0.0,639.7566667,False,New_Visitor,True
6,1,18,69.4,25.2,1009.55,False,New_Visitor,False
6,0,16,288.0,0.0,475.3,False,Returning_Visitor,False
12,0,98,187.775,0.0,2138.481263,True,Returning_Visitor,False
3,0,10,39.0,0.0,176.8,False,Returning_Visitor,False
0,0,44,0.0,0.0,1341.716667,False,Returning_Visitor,False
2,0,9,21.0,0.0,84.1,False,New_Visitor,False
0,2,67,0.0,110.8666667,3264.128466,False,Returning_Visitor,False
4,0,25,57.3,0.0,488.7166667,False,Returning_Visitor,False
3,0,18,40.6,0.0,340.9166667,False,Returning_Visitor,False
0,0,9,0.0,0.0,250.2,False,Returning_Visitor,False
6,1,29,91.2,69.6,1618.233333,False,Returning_Visitor,False
2,0,18,17.2,0.0,168.5285714,False,Returning_Visitor,False
3,0,20,26.0,0.0,384.8,False,Returning_Visitor,True
5,0,12,102.8666667,0.0,219.6,False,Returning_Visitor,False
0,0,21,0.0,0.0,1041.733333,False,Returning_Visitor,False
0,0,43,0.0,0.0,1606.45,False,New_Visitor,True
0,0,30,0.0,0.0,599.9190476,False,Returning_Visitor,False
0,0,19,0.0,0.0,1138.793636,False,Returning_Visitor,False
1,2,13,14.2,133.0,825.7990476,False,Returning_Visitor,False
2,0,19,39.2,0.0,1553.8,False,Returning_Visitor,False
0,0,5,0.0,0.0,43.2,True,Returning_Visitor,False
5,0,84,106.8,0.0,1242.776046,True,Returning_Visitor,False
5,0,75,211.05,0.0,3275.113333,False,Returning_Visitor,True
1,0,23,6.0,0.0,2767.2,False,New_Visitor,False
0,0,6,0.0,0.0,222.4,True,Returning_Visitor,False
2,0,7,12.6,0.0,62.8,False,Returning_Visitor,False
0,0,27,0.0,0.0,263.2666667,False,Returning_Visitor,False
0,0,27,0.0,0.0,1871.9,False,Returning_Visitor,False
3,0,35,102.6,0.0,871.8333333,True,New_Visitor,False
8,0,49,139.2,0.0,3346.969048,False,Returning_Visitor,False
6,0,22,134.36,0.0,568.9683333,True,Returning_Visitor,True
4,0,73,65.9,0.0,3799.2,False,Returning_Visitor,False
0,1,5,0.0,0.0,85.6,False,Returning_Visitor,False
0,0,3,0.0,0.0,0.0,False,Returning_Visitor,False
1,0,44,72.6,0.0,1256.825,False,New_Visitor,False
6,0,8,754.5333333,0.0,749.2333333,False,Returning_Visitor,False
0,0,2,0.0,0.0,93.6,True,Returning_Visitor,False
1,0,98,46.0,0.0,3098.649444,False,Returning_Visitor,False
1,0,2,28.2,0.0,0.0,True,New_Visitor,False
6,0,18,113.0,0.0,359.4,False,Returning_Visitor,False
0,0,6,0.0,0.0,102.2,False,Returning_Visitor,True
8,0,32,131.0,0.0,5330.633333,True,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
4,0,59,102.3,0.0,1684.496667,False,Returning_Visitor,False
0,0,66,0.0,0.0,1216.352121,False,New_Visitor,True
4,1,40,99.33333333,103.8,2011.966667,False,Returning_Visitor,True
2,0,0,17.2,0.0,0.0,True,New_Visitor,True
3,2,62,79.22,297.8333333,1685.747985,False,Returning_Visitor,False
1,0,25,51.4,0.0,1417.022222,False,Returning_Visitor,False
6,1,38,92.57142857,793.8,2436.605534,False,Returning_Visitor,False
2,0,32,112.9,0.0,505.55,False,New_Visitor,False
0,0,4,0.0,0.0,43.2,False,Returning_Visitor,False
3,0,46,67.2,0.0,987.1190476,False,Returning_Visitor,True
0,0,3,0.0,0.0,103.6,False,Returning_Visitor,False
0,0,4,0.0,0.0,14.2,True,Returning_Visitor,False
4,0,28,69.96666667,0.0,2728.755,False,Returning_Visitor,False
5,0,7,78.63333333,0.0,176.8333333,False,New_Visitor,False
0,0,6,0.0,0.0,111.6,True,Returning_Visitor,True
6,2,11,186.6666667,100.8,347.4,False,Returning_Visitor,True
0,0,8,0.0,0.0,286.7,False,Returning_Visitor,False
2,0,14,145.2,0.0,266.66,False,Returning_Visitor,False
0,0,12,0.0,0.0,222.2557143,False,Returning_Visitor,False
6,2,32,106.18,115.8,518.4433333,False,Returning_Visitor,False
0,0,10,0.0,0.0,490.5666667,False,Returning_Visitor,False
0,0,94,0.0,0.0,9836.068333,False,Returning_Visitor,False
5,0,16,140.6,0.0,423.5,True,Returning_Visitor,False
2,0,8,38.04,0.0,886.57,False,Returning_Visitor,False
2,0,18,9.0,0.0,558.1933333,False,Returning_Visitor,False
6,1,18,440.2813953,17.72,864.1,False,New_Visitor,False
7,0,33,154.4,0.0,1267.06,False,Returning_Visitor,False
5,0,25,153.0,0.0,1074.683333,False,Returning_Visitor,False
0,0,12,0.0,0.0,139.8,False,Returning_Visitor,False
1,0,23,39.2,0.0,526.0,False,Returning_Visitor,False
3,0,12,37.6,0.0,299.2666667,False,Returning_Visitor,False
1,0,60,45.4,0.0,2580.634935,False,Returning_Visitor,False
0,2,42,0.0,101.7,1892.198319,False,Returning_Visitor,True
3,1,19,82.53333333,0.0,668.7,False,Returning_Visitor,False
1,0,27,227.6,0.0,1301.3,False,Returning_Visitor,False
2,0,16,129.0,0.0,1835.5,False,Returning_Visitor,False
0,0,10,0.0,0.0,155.9,False,Returning_Visitor,False
0,0,3,0.0,0.0,36.4,False,Returning_Visitor,False
3,0,24,273.66,0.0,751.6266667,True,Returning_Visitor,False
5,0,70,32.6,0.0,939.7833333,True,New_Visitor,True
2,0,18,22.2,0.0,584.74,False,Returning_Visitor,False
4,0,1,381.8,0.0,31.2,True,Returning_Visitor,False
0,0,42,0.0,0.0,570.1832287,False,Returning_Visitor,False
0,1,14,0.0,0.0,331.55,True,Returning_Visitor,False
0,0,15,0.0,0.0,469.8681818,False,New_Visitor,False
0,0,31,0.0,0.0,881.4416667,True,Returning_Visitor,False
0,3,32,0.0,541.0,776.9232515,False,Returning_Visitor,False
4,0,16,423.1,0.0,982.6,True,Returning_Visitor,False
3,0,4,103.8,0.0,683.4,False,Returning_Visitor,False
0,0,12,0.0,0.0,797.84,False,Returning_Visitor,False
4,0,15,211.8,0.0,512.9,False,New_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,49,0.0,0.0,1023.96,False,Returning_Visitor,False
0,0,12,0.0,0.0,146.1333333,False,Returning_Visitor,False
0,0,16,0.0,0.0,129.5833333,True,Returning_Visitor,False
1,0,16,7.1,0.0,222.2333333,False,Returning_Visitor,False
11,2,158,265.4333333,35.7,2110.255093,False,Returning_Visitor,False
1,0,24,38.2,0.0,1282.953333,True,Returning_Visitor,False
0,1,54,0.0,11.0,1299.196667,True,Returning_Visitor,False
1,0,83,197.4,0.0,1631.4,False,Returning_Visitor,False
0,0,16,0.0,0.0,340.65,True,Returning_Visitor,False
0,0,8,0.0,0.0,846.2,False,Returning_Visitor,True
0,0,4,0.0,0.0,39.95,True,Returning_Visitor,False
1,0,18,58.4,0.0,1045.3,False,Returning_Visitor,False
6,3,114,107.04,53.2,5066.6611,True,Returning_Visitor,False
2,1,114,28.2,0.0,3161.074762,False,Returning_Visitor,False
4,0,23,209.5,0.0,1780.7,False,New_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
3,0,16,23.0,0.0,431.9,True,Returning_Visitor,False
4,0,16,115.7,0.0,655.3833333,False,Returning_Visitor,False
3,1,2,41.2,99.8,10.0,False,Returning_Visitor,False
12,0,38,255.5166667,0.0,436.8583333,True,Returning_Visitor,False
8,0,85,108.7,0.0,2651.943186,False,Returning_Visitor,False
4,0,27,34.2,0.0,809.6933333,True,Returning_Visitor,False
0,0,37,0.0,0.0,456.15,True,Returning_Visitor,False
3,0,12,39.2,0.0,209.0,False,Returning_Visitor,False
4,0,2,234.3,0.0,11.1,True,New_Visitor,False
5,0,4,44.01666667,0.0,162.5333333,False,Returning_Visitor,True
4,0,34,20.0,0.0,461.2333333,True,Returning_Visitor,False
8,4,42,116.9607143,225.3666667,539.227381,False,Returning_Visitor,True
3,0,24,142.2,0.0,755.0,True,New_Visitor,False
9,0,97,501.4833333,0.0,2293.490129,False,Returning_Visitor,False
6,1,35,207.0928571,52.4,2239.502857,False,Returning_Visitor,False
1,0,22,14.2,0.0,839.568189,True,New_Visitor,True
0,0,27,0.0,0.0,1838.15,False,Returning_Visitor,False
6,3,12,60.36666667,189.3,304.7,False,Returning_Visitor,True
6,1,110,78.51333333,63.4,1691.236147,True,Returning_Visitor,False
1,0,25,6.0,0.0,1177.506667,False,Returning_Visitor,False
0,0,65,0.0,0.0,6053.466667,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
2,0,8,67.6,0.0,183.8,False,New_Visitor,False
2,2,10,75.6,652.8,1143.666667,False,Returning_Visitor,False
0,0,19,0.0,0.0,753.3,False,Returning_Visitor,False
1,1,53,137.5,59.4,1844.65,False,Returning_Visitor,False
3,0,8,89.25,0.0,67.85,False,Returning_Visitor,True
0,0,9,0.0,0.0,281.5,False,Returning_Visitor,False
1,1,24,56.4,14.2,1183.826667,True,New_Visitor,False
0,0,153,0.0,0.0,4565.930621,True,Returning_Visitor,True
3,0,10,73.6,0.0,104.95,True,Returning_Visitor,False
3,1,9,152.0,64.4,358.4,True,New_Visitor,False
0,0,3,0.0,0.0,50.4,False,Returning_Visitor,False
1,0,55,65.4,0.0,1033.65,False,Returning_Visitor,False
0,0,5,0.0,0.0,64.0,False,Returning_Visitor,False
8,0,16,279.2666667,0.0,453.4,False,Returning_Visitor,False
5,0,23,318.2666667,0.0,1037.833333,False,Returning_Visitor,False
0,0,42,0.0,0.0,2385.666667,False,Returning_Visitor,False
0,0,3,0.0,0.0,0.0,False,Returning_Visitor,False
7,4,35,317.9142857,216.5666667,910.0809524,False,New_Visitor,False
4,0,7,30.3,0.0,493.4,False,New_Visitor,True
0,0,34,0.0,0.0,538.48,False,Returning_Visitor,True
8,0,139,289.0,0.0,5107.034928,False,Returning_Visitor,False
0,0,4,0.0,0.0,34.2,False,Returning_Visitor,False
0,0,36,0.0,0.0,788.5,False,Returning_Visitor,False
3,0,113,33.46666667,0.0,1576.252222,False,Returning_Visitor,False
0,0,12,0.0,0.0,223.8,True,Returning_Visitor,False
3,4,91,50.37333333,63.1,3827.498846,False,Returning_Visitor,False
4,0,67,50.93333333,0.0,860.021746,False,New_Visitor,False
4,2,30,45.8,43.2,1021.838095,False,New_Visitor,False
0,0,5,0.0,0.0,150.8,False,Returning_Visitor,False
1,1,14,0.0,66.4,668.3166667,True,Returning_Visitor,True
7,1,23,397.2644444,246.8,672.2644444,False,Returning_Visitor,False
7,0,44,105.4666667,0.0,778.9666667,False,New_Visitor,True
9,0,40,306.46,0.0,550.7095238,False,Returning_Visitor,False
3,2,16,67.86666667,12.0,393.0,False,New_Visitor,False
5,0,81,140.6,0.0,2408.312828,False,Returning_Visitor,True
5,0,3,60.8,0.0,20.6,True,New_Visitor,False
0,0,101,0.0,0.0,2611.747653,False,Returning_Visitor,False
0,0,27,0.0,0.0,458.2560317,False,Returning_Visitor,True
3,0,29,96.8,0.0,2041.626667,False,Returning_Visitor,False
9,0,15,779.0,0.0,1386.35,False,Returning_Visitor,False
7,0,17,778.4,0.0,827.5333333,False,Returning_Visitor,False
2,0,73,28.05714286,0.0,2260.857143,True,Returning_Visitor,False
0,0,10,0.0,0.0,158.3666667,False,Returning_Visitor,True
2,0,33,76.6,0.0,1932.716667,False,Returning_Visitor,False
2,0,15,134.0,0.0,284.1,False,New_Visitor,False
1,0,58,18.2,0.0,2007.206667,False,Returning_Visitor,False
5,0,14,368.4,0.0,481.9666667,False,Returning_Visitor,False
7,0,9,54.33333333,0.0,619.5333333,False,Returning_Visitor,False
5,0,38,87.8,0.0,842.4235931,True,Returning_Visitor,True
7,0,20,58.6,0.0,585.8833333,True,Returning_Visitor,False
0,0,12,0.0,0.0,599.6133333,True,Returning_Visitor,False
2,1,39,190.4,274.0,1321.853333,False,Returning_Visitor,False
0,0,5,0.0,0.0,60.9,False,Returning_Visitor,False
0,0,8,0.0,0.0,321.2333333,False,Returning_Visitor,False
2,4,19,213.6,108.0,989.3333333,True,Returning_Visitor,False
2,0,15,7.0,0.0,533.11,False,Returning_Visitor,False
1,0,16,22.2,0.0,694.4549784,False,New_Visitor,True
0,0,4,0.0,0.0,6.0,False,Returning_Visitor,False
0,0,16,0.0,0.0,709.4,False,Returning_Visitor,False
8,1,13,126.0,13.4,217.7166667,False,Returning_Visitor,False
4,0,35,54.93333333,0.0,1126.666667,False,Returning_Visitor,False
0,0,6,0.0,0.0,1054.3,False,Returning_Visitor,False
1,0,21,27.2,0.0,1003.658333,False,Returning_Visitor,False
6,0,33,322.35,0.0,1845.394615,False,Returning_Visitor,True
1,0,13,52.4,0.0,447.2,True,Returning_Visitor,True
9,1,63,96.18666667,35.2,1345.136667,False,Returning_Visitor,False
4,0,14,169.2,0.0,315.4666667,True,Returning_Visitor,True
3,6,17,86.95,173.2,481.31,False,New_Visitor,True
5,0,32,49.8,0.0,955.3333333,False,Returning_Visitor,False
2,0,11,15.0,0.0,223.4666667,True,New_Visitor,True
0,1,17,0.0,0.0,982.757619,False,Returning_Visitor,False
2,0,48,298.2,0.0,1850.116667,True,Returning_Visitor,True
1,1,10,29.2,322.4,126.9333333,False,Returning_Visitor,True
2,0,3,53.4,0.0,66.4,True,Returning_Visitor,False
2,0,30,46.4,0.0,2559.433333,True,Returning_Visitor,False
5,4,4,118.9,380.7,188.4,False,Returning_Visitor,False
11,2,25,169.8833333,160.4,489.15,True,Returning_Visitor,False
1,0,10,0.0,0.0,645.2,False,Returning_Visitor,False
1,0,4,12.0,0.0,63.4,False,New_Visitor,False
1,0,0,21.2,0.0,0.0,False,Returning_Visitor,False
1,0,13,26.2,0.0,245.1666667,False,New_Visitor,True
4,0,9,206.0666667,0.0,113.4333333,False,Returning_Visitor,False
1,0,24,3.0,0.0,342.0,False,Returning_Visitor,False
0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
10,1,24,264.9,14.8,718.9566667,False,Returning_Visitor,False
0,0,113,0.0,0.0,1341.632619,False,Returning_Visitor,False
0,0,22,0.0,0.0,641.5166667,False,Returning_Visitor,False
0,0,17,0.0,0.0,477.7166667,True,New_Visitor,False
1,0,13,29.2,0.0,199.2844444,False,Returning_Visitor,False
7,0,26,101.0833333,0.0,349.1166667,False,Returning_Visitor,False
0,0,4,0.0,0.0,166.9,False,New_Visitor,False
0,0,1,0.0,0.0,0.0,True,New_Visitor,False
1,0,26,39.2,0.0,1210.917778,False,Returning_Visitor,True
6,0,12,333.54,0.0,568.1,False,New_Visitor,True
4,0,11,48.8,0.0,344.8,True,Returning_Visitor,False
15,0,33,304.5833333,0.0,761.2233333,True,Returning_Visitor,False
1,0,17,18.2,0.0,225.68,False,Returning_Visitor,False
0,0,2,0.0,0.0,34.2,False,Returning_Visitor,False
2,0,7,28.2,0.0,212.5,True,New_Visitor,True
2,6,34,82.6,316.0,1446.733333,True,New_Visitor,False
0,0,3,0.0,0.0,35.4,False,Returning_Visitor,False
1,0,3,0.0,0.0,178.5,False,Returning_Visitor,False
3,0,18,81.4,0.0,240.3,False,Returning_Visitor,False
0,1,45,0.0,0.0,1165.84,False,Returning_Visitor,True
0,0,10,0.0,0.0,421.6,False,Returning_Visitor,False
3,0,137,48.4,0.0,3004.628109,False,Returning_Visitor,False
1,0,48,11.1,0.0,830.3142529,False,Returning_Visitor,False
2,0,2,53.85,0.0,161.2,False,Returning_Visitor,False
0,0,14,0.0,0.0,598.4333333,False,Returning_Visitor,False
8,3,84,89.9,20.0,1854.915556,False,Returning_Visitor,False
2,0,5,23.2,0.0,59.4,False,New_Visitor,False
1,0,0,29.2,0.0,0.0,True,Returning_Visitor,True
0,0,3,0.0,0.0,27.2,False,Returning_Visitor,False
2,3,28,27.46666667,245.8,524.06,False,Returning_Visitor,True
5,0,14,419.0,0.0,362.1029825,True,Returning_Visitor,True
0,0,14,0.0,0.0,422.1333333,True,Returning_Visitor,False
2,0,40,61.48,0.0,797.0033333,False,Returning_Visitor,False
6,2,139,268.95,153.0,5286.587577,False,Returning_Visitor,False
9,3,7,178.52,183.2666667,205.8566667,False,New_Visitor,False
2,0,60,175.2,0.0,1635.466667,False,Returning_Visitor,False
4,0,4,228.72,0.0,154.9,False,New_Visitor,False
3,0,37,80.6,0.0,936.4166667,True,Returning_Visitor,False
8,0,107,146.5333333,0.0,3739.635556,False,Returning_Visitor,False
0,1,8,0.0,297.2,320.2666667,False,Returning_Visitor,True
8,0,109,101.1428571,0.0,1370.127838,False,Returning_Visitor,False
11,0,48,201.84,0.0,2074.401905,False,Returning_Visitor,False
1,0,6,129.36,0.0,341.36,False,Returning_Visitor,False
7,0,73,142.35,0.0,3566.992857,False,New_Visitor,True
0,0,10,0.0,0.0,349.1111111,True,Returning_Visitor,True
1,0,32,32.2,0.0,396.4714286,True,Returning_Visitor,False
3,0,4,55.33333333,0.0,420.0,False,Returning_Visitor,True
9,0,16,103.9333333,0.0,172.1333333,False,Returning_Visitor,True
0,0,31,0.0,0.0,641.6558915,False,New_Visitor,True
4,0,10,82.46666667,0.0,153.9,False,Returning_Visitor,True
0,0,7,0.0,0.0,296.7666667,False,Returning_Visitor,False
0,0,2,0.0,0.0,19.2,False,Returning_Visitor,False
1,0,6,94.8,0.0,223.1,False,Returning_Visitor,False
1,0,24,21.2,0.0,1123.246667,False,Returning_Visitor,True
2,0,51,69.0,0.0,2103.628837,False,Returning_Visitor,True
8,1,18,115.2,11.0,436.6,False,Returning_Visitor,False
4,0,11,118.8,0.0,805.5,False,Returning_Visitor,False
0,0,11,0.0,0.0,199.5,False,Returning_Visitor,False
0,0,3,0.0,0.0,135.0,True,Returning_Visitor,False
7,0,39,61.08,0.0,1324.85,False,Returning_Visitor,False
6,0,79,71.5,0.0,1854.26,False,Returning_Visitor,False
0,0,14,0.0,0.0,1049.05,False,Returning_Visitor,False
10,2,36,168.9066667,18.4,853.8502721,True,Returning_Visitor,False
2,0,5,42.4,0.0,163.2,False,Returning_Visitor,True
5,0,103,34.44242424,0.0,1843.759347,True,Returning_Visitor,False
1,2,17,7.0,15.0,2269.9,False,Returning_Visitor,True
7,5,28,99.8,466.4,839.7333333,False,Returning_Visitor,True
0,0,1,0.0,0.0,1195.8,False,Returning_Visitor,False
0,0,37,0.0,0.0,856.2,False,Returning_Visitor,False
2,1,72,56.4,0.0,2101.467925,False,Returning_Visitor,False
0,0,80,0.0,0.0,1566.333333,False,Returning_Visitor,True
1,0,35,28.2,0.0,942.6879221,True,Returning_Visitor,False
2,0,24,58.4,0.0,589.8,True,Returning_Visitor,False
0,0,7,0.0,0.0,159.2,True,Returning_Visitor,False
3,0,10,40.55,0.0,151.0818182,False,New_Visitor,False
1,0,3,23.2,0.0,397.8,False,Returning_Visitor,False
0,0,2,0.0,0.0,31.2,False,Returning_Visitor,False
0,0,18,0.0,0.0,481.4,False,Returning_Visitor,False
2,0,28,241.6,0.0,920.7,False,Returning_Visitor,False
0,0,16,0.0,0.0,336.3,False,Returning_Visitor,False
4,0,23,65.4,0.0,1954.4,False,Returning_Visitor,False
4,0,28,12.0,0.0,580.65,False,Returning_Visitor,False
0,0,13,0.0,0.0,323.3,False,Returning_Visitor,False
4,0,8,60.2,0.0,132.8,False,Returning_Visitor,False
7,0,11,56.3,0.0,353.9,False,Returning_Visitor,False
3,0,62,117.8,0.0,2032.39696,False,Returning_Visitor,False
0,0,6,0.0,0.0,66.9,False,New_Visitor,False
0,0,20,0.0,0.0,1413.768571,True,Returning_Visitor,False
9,0,8,179.3785714,0.0,131.9785714,False,New_Visitor,False
0,3,32,0.0,135.0,804.1899134,True,Returning_Visitor,False
3,0,7,98.6,0.0,131.8,False,Returning_Visitor,True
3,1,4,29.44,0.0,15.24,False,Returning_Visitor,True
2,0,8,24.2,0.0,530.0,False,Returning_Visitor,False
1,0,71,27.2,0.0,1722.721127,True,Returning_Visitor,False
2,0,7,20.2,0.0,114.5333333,False,Returning_Visitor,False
0,0,22,0.0,0.0,657.42,True,Returning_Visitor,False
3,0,39,356.6,0.0,589.2510658,False,Returning_Visitor,False
2,0,37,24.0,0.0,1391.105556,False,Returning_Visitor,False
0,0,4,0.0,0.0,67.6,False,Returning_Visitor,False
1,2,8,249.8,722.9,2219.583333,False,New_Visitor,False
1,2,9,0.0,6.0,195.1666667,False,Returning_Visitor,False
1,0,9,15.1,0.0,248.05,False,New_Visitor,False
4,0,2,19.8,0.0,10.0,True,New_Visitor,True
0,0,6,0.0,0.0,0.0,False,Returning_Visitor,False
0,0,37,0.0,0.0,1530.006667,True,Returning_Visitor,False
0,0,47,0.0,0.0,1423.0,False,Returning_Visitor,False
2,0,5,34.2,0.0,63.4,False,New_Visitor,False
4,1,74,143.0666667,6.5,1294.405,True,Returning_Visitor,False
4,1,12,65.68,42.4,285.68,True,Returning_Visitor,False
2,0,7,115.2,0.0,211.1,True,New_Visitor,False
0,0,4,0.0,0.0,159.2,True,Returning_Visitor,False
1,3,15,0.0,69.0,352.875,False,Returning_Visitor,False
7,1,20,140.9,18.2,318.7666667,False,New_Visitor,False
1,0,2,11.0,0.0,51.06666667,False,Returning_Visitor,False
3,0,15,32.0,0.0,276.3666667,False,New_Visitor,False
3,0,12,66.33333333,0.0,368.68,False,Returning_Visitor,True
2,0,4,12.1,0.0,38.3,False,Returning_Visitor,False
7,2,151,98.73333333,229.8,4249.12,False,Returning_Visitor,False
0,0,62,0.0,0.0,944.4055556,False,Returning_Visitor,False
0,0,4,0.0,0.0,72.0,True,Returning_Visitor,True
0,0,2,0.0,0.0,107.8,False,Returning_Visitor,False
1,0,22,64.4,0.0,2364.65,False,Returning_Visitor,False
3,0,28,145.2,0.0,425.0969048,True,New_Visitor,False
0,0,19,0.0,0.0,528.25,False,Returning_Visitor,False
0,0,14,0.0,0.0,276.35,False,Returning_Visitor,False
2,0,3,24.2,0.0,52.4,False,New_Visitor,False
0,0,32,0.0,0.0,905.1,False,New_Visitor,True
