,Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,Weekend,VisitorType,Revenue
6340,1,6,76,20.2,226.0,1308.573395,False,Returning_Visitor,False
6341,2,0,24,58.4,0.0,589.8,True,Returning_Visitor,False
6342,0,0,7,0.0,0.0,159.2,True,Returning_Visitor,False
6343,3,0,10,40.55,0.0,151.0818182,False,New_Visitor,False
6344,1,0,3,23.2,0.0,397.8,False,Returning_Visitor,False
6345,0,0,2,0.0,0.0,31.2,False,Returning_Visitor,False
6346,0,0,18,0.0,0.0,481.4,False,Returning_Visitor,False
6347,11,4,22,471.6266667,235.6,883.12,False,Returning_Visitor,False
6348,2,0,28,241.6,0.0,920.7,False,Returning_Visitor,False
6349,0,0,16,0.0,0.0,336.3,False,Returning_Visitor,False
6350,4,0,23,65.4,0.0,1954.4,False,Returning_Visitor,False
6351,4,0,28,12.0,0.0,580.65,False,Returning_Visitor,False
6352,0,0,13,0.0,0.0,323.3,False,Returning_Visitor,False
6353,4,0,8,60.2,0.0,132.8,False,Returning_Visitor,False
6354,7,0,11,56.3,0.0,353.9,False,Returning_Visitor,False
6355,3,0,62,117.8,0.0,2032.39696,False,Returning_Visitor,False
6356,0,0,6,0.0,0.0,66.9,False,New_Visitor,False
6357,0,0,20,0.0,0.0,1413.768571,True,Returning_Visitor,False
6358,9,0,8,179.3785714,0.0,131.9785714,False,New_Visitor,False
6359,0,3,32,0.0,135.0,804.1899134,True,Returning_Visitor,False
6360,3,0,7,98.6,0.0,131.8,False,Returning_Visitor,True
6361,3,1,4,29.44,0.0,15.24,False,Returning_Visitor,True
6362,6,1,146,158.6704505,430.2,5602.006712,False,Returning_Visitor,True
6363,2,0,8,24.2,0.0,530.0,False,Returning_Visitor,False
6364,1,0,71,27.2,0.0,1722.721127,True,Returning_Visitor,False
6365,2,0,7,20.2,0.0,114.5333333,False,Returning_Visitor,False
6366,0,0,22,0.0,0.0,657.42,True,Returning_Visitor,False
6367,3,0,39,356.6,0.0,589.2510658,False,Returning_Visitor,False
6368,2,0,37,24.0,0.0,1391.105556,False,Returning_Visitor,False
6369,0,0,4,0.0,0.0,67.6,False,Returning_Visitor,False
6370,1,2,8,249.8,722.9,2219.583333,False,New_Visitor,False
6371,8,4,31,315.845679,382.4,1314.112346,False,Returning_Visitor,True
6372,1,2,9,0.0,6.0,195.1666667,False,Returning_Visitor,False
6373,1,0,9,15.1,0.0,248.05,False,New_Visitor,False
6374,4,0,2,19.8,0.0,10.0,True,New_Visitor,True
6375,0,0,6,0.0,0.0,0.0,False,Returning_Visitor,False
6376,0,0,37,0.0,0.0,1530.006667,True,Returning_Visitor,False
6377,0,0,47,0.0,0.0,1423.0,False,Returning_Visitor,False
6378,2,0,5,34.2,0.0,63.4,False,New_Visitor,False
6379,4,1,74,143.0666667,6.5,1294.405,True,Returning_Visitor,False
6380,4,1,12,65.68,42.4,285.68,True,Returning_Visitor,False
6381,2,0,7,115.2,0.0,211.1,True,New_Visitor,False
6382,0,0,4,0.0,0.0,159.2,True,Returning_Visitor,False
6383,1,3,15,0.0,69.0,352.875,False,Returning_Visitor,False
6384,7,1,20,140.9,18.2,318.7666667,False,New_Visitor,False
6385,1,0,2,11.0,0.0,51.06666667,False,Returning_Visitor,False
6386,3,0,15,32.0,0.0,276.3666667,False,New_Visitor,False
6387,3,0,12,66.33333333,0.0,368.68,False,Returning_Visitor,True
6388,2,0,4,12.1,0.0,38.3,False,Returning_Visitor,False
6389,7,2,151,98.73333333,229.8,4249.12,False,Returning_Visitor,False
6390,0,0,62,0.0,0.0,944.4055556,False,Returning_Visitor,False
6391,0,0,4,0.0,0.0,72.0,True,Returning_Visitor,True
6392,0,0,2,0.0,0.0,107.8,False,Returning_Visitor,False
6393,1,0,22,64.4,0.0,2364.65,False,Returning_Visitor,False
6394,3,0,28,145.2,0.0,425.0969048,True,New_Visitor,False
6395,0,0,19,0.0,0.0,528.25,False,Returning_Visitor,False
6396,0,0,14,0.0,0.0,276.35,False,Returning_Visitor,False
6397,2,0,3,24.2,0.0,52.4,False,New_Visitor,False
6398,0,0,32,0.0,0.0,905.1,False,New_Visitor,True
6399,0,0,12,0.0,0.0,274.75,False,Returning_Visitor,False
6400,1,0,47,8.0,0.0,1459.576667,False,Returning_Visitor,False
6401,2,0,84,58.4,0.0,3528.69125,False,Returning_Visitor,False
6402,0,0,6,0.0,0.0,351.4,False,Returning_Visitor,False
6403,3,0,106,184.7333333,0.0,4590.381905,False,Returning_Visitor,True
6404,0,0,3,0.0,0.0,60.4,False,Returning_Visitor,False
6405,5,0,4,75.66349206,0.0,35.92777778,False,Returning_Visitor,False
6406,2,0,45,49.4,0.0,1526.14119,True,Returning_Visitor,True
6407,1,0,49,50.4,0.0,1463.48,False,Returning_Visitor,False
6408,4,0,38,123.4,0.0,585.37,True,Returning_Visitor,False
6409,0,0,7,0.0,0.0,211.6333333,False,New_Visitor,True
6410,1,0,23,10.0,0.0,271.5785714,False,Returning_Visitor,False
6411,6,0,30,432.2,0.0,363.677619,False,Returning_Visitor,True
6412,2,0,5,139.0,0.0,274.7,False,New_Visitor,False
6413,11,2,80,251.3090909,1655.4,1249.048358,True,Returning_Visitor,False
6414,0,0,13,0.0,0.0,261.8,False,Returning_Visitor,False
6415,0,0,5,0.0,0.0,89.86666667,True,Returning_Visitor,False
6416,2,0,3,36.4,0.0,28.2,False,New_Visitor,False
6417,0,0,3,0.0,0.0,54.4,True,Returning_Visitor,False
6418,3,0,17,113.1,0.0,237.6066667,False,Returning_Visitor,True
6419,3,0,18,38.3,0.0,929.2,True,Returning_Visitor,False
6420,2,0,19,43.73333333,0.0,158.9333333,False,Returning_Visitor,False
6421,10,2,102,131.34,38.2,6684.520952,False,Returning_Visitor,False
6422,7,1,120,136.5,42.4,7604.397831,True,Returning_Visitor,True
6423,4,2,31,275.1,43.4,1108.653333,True,Returning_Visitor,False
6424,0,0,31,0.0,0.0,2285.2,False,Returning_Visitor,False
6425,11,0,54,385.5666667,0.0,1256.293333,False,Returning_Visitor,False
6426,4,0,13,59.53333333,0.0,183.65,False,New_Visitor,False
6427,0,0,8,0.0,0.0,232.0,True,Returning_Visitor,False
6428,1,0,1,54.4,0.0,101.2727273,False,Returning_Visitor,False
6429,2,0,15,64.4,0.0,443.5666667,True,New_Visitor,False
6430,2,2,15,31.2,468.4,1388.0,True,Returning_Visitor,False
6431,0,0,17,0.0,0.0,557.4,True,New_Visitor,True
6432,3,0,24,16.0,0.0,1004.383333,False,Returning_Visitor,False
6433,1,0,11,0.0,0.0,113.8,False,Returning_Visitor,True
6434,0,0,9,0.0,0.0,249.41,False,Returning_Visitor,False
6435,7,0,16,119.4,0.0,743.5314286,False,Returning_Visitor,False
6436,3,0,24,23.2,0.0,809.4333333,True,Returning_Visitor,False
6437,1,2,37,22.2,44.4,400.8,False,Returning_Visitor,False
6438,3,0,28,82.95714286,0.0,951.4412698,False,Returning_Visitor,False
6439,1,0,5,2.0,0.0,86.6,False,Returning_Visitor,False
6440,0,0,2,0.0,0.0,30.4,True,Returning_Visitor,True
6441,0,0,6,0.0,0.0,339.5,False,New_Visitor,True
6442,0,0,27,0.0,0.0,1010.633333,False,Returning_Visitor,False
6443,1,1,97,68.6,29.2,4318.668082,True,Returning_Visitor,False
6444,1,1,274,4.0,10.0,5876.459165,False,Returning_Visitor,False
6445,3,0,4,60.4,0.0,25.8,False,New_Visitor,False
6446,2,0,22,89.33333333,0.0,502.5083333,True,Returning_Visitor,False
6447,2,1,6,66.26666667,348.6,233.1666667,False,Returning_Visitor,False
6448,7,0,13,98.46666667,0.0,257.9333333,False,Returning_Visitor,False
6449,0,0,4,0.0,0.0,236.8,False,Returning_Visitor,True
6450,7,0,4,667.25,0.0,101.8,True,Returning_Visitor,False
6451,0,0,13,0.0,0.0,266.8,False,Returning_Visitor,False
6452,6,0,129,206.03,0.0,3778.345,False,Returning_Visitor,True
6453,3,0,33,82.6,0.0,598.7611111,False,Returning_Visitor,False
6454,13,0,221,498.9,0.0,3111.362121,False,Returning_Visitor,False
6455,2,0,32,109.8,0.0,897.3619048,False,Returning_Visitor,False
6456,8,0,24,115.7,0.0,2159.5,False,Returning_Visitor,False
6457,15,2,23,149.0316092,1529.2,2128.704568,False,Returning_Visitor,False
6458,2,0,14,20.2,0.0,1261.316667,False,Returning_Visitor,False
6459,3,2,2,86.1,28.4,5.0,False,New_Visitor,False
6460,0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
6461,0,0,2,0.0,0.0,48.4,False,Returning_Visitor,True
6462,11,1,109,903.7,26.2,3297.491311,False,Returning_Visitor,False
6463,0,0,7,0.0,0.0,431.5333333,False,Returning_Visitor,False
6464,1,1,52,73.6,31.2,1761.156667,False,Returning_Visitor,False
6465,0,0,1,0.0,0.0,0.0,True,New_Visitor,False
6466,2,0,12,28.2,0.0,271.0,False,Returning_Visitor,False
6467,9,0,240,236.8,0.0,5523.926505,False,Returning_Visitor,True
6468,2,0,19,24.13333333,0.0,263.7128571,False,Returning_Visitor,False
6469,3,0,3,23.0,0.0,1225.2,True,Returning_Visitor,True
6470,0,0,4,0.0,0.0,98.6,False,Returning_Visitor,False
6471,3,2,10,80.6,112.8,390.2,False,Returning_Visitor,False
6472,0,0,8,0.0,0.0,272.9,False,New_Visitor,False
6473,6,2,162,82.01111111,211.6,6117.814359,False,Returning_Visitor,False
6474,14,0,90,416.2,0.0,8024.509197,False,Returning_Visitor,False
6475,0,0,4,0.0,0.0,18.2,False,Returning_Visitor,False
6476,7,1,54,125.4533333,44.4,2240.996667,False,Returning_Visitor,True
6477,3,1,53,319.4,251.8,2525.307766,False,Returning_Visitor,True
6478,4,0,12,117.8,0.0,267.8,False,Returning_Visitor,False
6479,2,1,47,126.0,6.0,1101.803333,False,Returning_Visitor,False
6480,1,0,28,4.0,0.0,877.6666667,True,New_Visitor,False
6481,0,0,19,0.0,0.0,401.9,False,Returning_Visitor,False
6482,7,0,26,114.2,0.0,360.1816667,False,Returning_Visitor,False
6483,0,0,19,0.0,0.0,923.22,False,Returning_Visitor,False
6484,2,0,36,165.2,0.0,983.425,True,New_Visitor,False
6485,0,0,8,0.0,0.0,41.13333333,False,Returning_Visitor,False
6486,2,0,7,191.4,0.0,789.5333333,True,Returning_Visitor,False
6487,14,2,33,484.4615789,14.0,898.4915789,False,Returning_Visitor,False
6488,15,0,110,419.1795254,0.0,10278.90421,False,Returning_Visitor,False
6489,4,0,1,149.95,0.0,57.4,False,Returning_Visitor,False
6490,5,0,123,36.86666667,0.0,3886.823333,False,Returning_Visitor,False
6491,3,0,28,79.6,0.0,627.6542857,False,Returning_Visitor,False
6492,0,0,2,0.0,0.0,16.2,False,New_Visitor,False
6493,5,3,6,69.6,53.0,92.7,True,New_Visitor,False
6494,2,0,54,58.4,0.0,3708.392857,False,Returning_Visitor,True
6495,3,0,23,202.1333333,0.0,721.1833333,False,New_Visitor,False
6496,0,0,3,0.0,0.0,132.4,False,Returning_Visitor,False
6497,1,0,22,34.3,0.0,722.1333333,False,Returning_Visitor,False
6498,0,3,11,0.0,27.6,1167.187143,False,Returning_Visitor,False
6499,3,3,16,70.93333333,560.0,810.8333333,False,Returning_Visitor,False
6500,13,0,20,243.65,0.0,234.0166667,False,Returning_Visitor,False
6501,0,0,6,0.0,0.0,252.3,False,Returning_Visitor,True
6502,10,0,11,170.15,0.0,71.35,False,New_Visitor,False
6503,0,0,83,0.0,0.0,1543.423333,False,Returning_Visitor,False
6504,1,0,21,134.0,0.0,1429.616667,False,New_Visitor,False
6505,0,0,16,0.0,0.0,2214.666667,False,New_Visitor,True
6506,2,2,17,67.5,100.2,1770.8,False,Returning_Visitor,False
6507,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
6508,1,0,20,30.2,0.0,293.0333333,False,Returning_Visitor,False
6509,3,0,17,49.2,0.0,300.7666667,False,Returning_Visitor,False
6510,2,1,32,81.6,0.0,2230.600476,False,Returning_Visitor,False
6511,3,2,130,98.1,28.2,4994.848002,True,Returning_Visitor,False
6512,2,0,8,67.0,0.0,533.3,False,New_Visitor,False
6513,10,0,53,706.5566667,0.0,1572.816667,False,Returning_Visitor,False
6514,0,2,5,0.0,5.0,122.4,True,Returning_Visitor,False
6515,0,0,18,0.0,0.0,426.0666667,False,Returning_Visitor,False
6516,0,0,16,0.0,0.0,161.15,False,Returning_Visitor,False
6517,2,0,59,88.6,0.0,458.61,True,Returning_Visitor,False
6518,7,0,20,155.0,0.0,252.9833333,False,Returning_Visitor,False
6519,0,0,135,0.0,0.0,7091.697778,False,Returning_Visitor,False
6520,5,4,5,49.2,379.0,74.6,False,New_Visitor,False
6521,2,0,43,84.6,0.0,674.5333333,False,New_Visitor,True
6522,1,0,8,85.1,0.0,194.2285714,True,Returning_Visitor,False
6523,0,0,22,0.0,0.0,1076.65,False,Returning_Visitor,True
6524,0,0,3,0.0,0.0,41.4,False,Returning_Visitor,False
6525,2,0,46,24.2,0.0,1376.3,False,Returning_Visitor,False
6526,0,2,24,0.0,91.2,1017.775758,True,Returning_Visitor,False
6527,1,0,31,31.2,0.0,824.86,False,New_Visitor,False
6528,2,0,6,91.9,0.0,273.8,True,New_Visitor,False
6529,2,0,4,31.6,0.0,75.6,False,Returning_Visitor,False
6530,2,0,7,99.2,0.0,106.9666667,True,Returning_Visitor,False
6531,6,0,3,175.1,0.0,27.6,False,New_Visitor,False
6532,0,0,13,0.0,0.0,338.2,True,Returning_Visitor,False
6533,0,0,21,0.0,0.0,987.77,False,Returning_Visitor,False
6534,10,1,113,80.06666667,812.0,3282.583983,False,Returning_Visitor,False
6535,4,0,3,70.5,0.0,51.3,False,New_Visitor,False
6536,6,1,32,128.5,0.0,796.7066667,True,Returning_Visitor,False
6537,0,0,26,0.0,0.0,587.9,False,Returning_Visitor,False
6538,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
6539,1,0,0,23.2,0.0,0.0,False,Returning_Visitor,True
6540,4,0,44,11.0,0.0,2149.190195,False,Returning_Visitor,False
6541,0,0,51,0.0,0.0,507.5,True,Returning_Visitor,True
6542,5,0,17,173.9666667,0.0,930.3666667,False,Returning_Visitor,False
6543,5,0,39,174.3,0.0,794.7131148,False,Returning_Visitor,False
6544,1,0,27,7.0,0.0,1739.575,False,Returning_Visitor,False
6545,5,0,115,415.55,0.0,4424.621667,True,Returning_Visitor,True
6546,2,0,7,21.2,0.0,897.8,False,Returning_Visitor,False
6547,1,0,73,59.4,0.0,891.568795,False,New_Visitor,True
6548,5,0,60,115.8,0.0,1516.73,True,Returning_Visitor,False
6549,5,2,42,399.2,34.3,1713.21619,False,Returning_Visitor,False
6550,5,0,211,106.9,0.0,7442.388149,False,Returning_Visitor,False
6551,0,0,7,0.0,0.0,245.4,False,Returning_Visitor,False
6552,0,0,42,0.0,0.0,922.3,False,Returning_Visitor,False
6553,5,0,30,32.0,0.0,425.0333333,False,Returning_Visitor,False
6554,4,0,68,54.4,0.0,2889.946154,False,Returning_Visitor,False
6555,2,0,15,217.8666667,0.0,614.6409524,False,Returning_Visitor,False
6556,0,0,2,0.0,0.0,150.6,False,Returning_Visitor,False
6557,3,0,87,212.6,0.0,3898.816667,False,Returning_Visitor,False
6558,1,0,13,160.2,0.0,381.6166667,False,New_Visitor,False
6559,8,1,227,85.48223443,5.5,3818.308629,False,Returning_Visitor,False
6560,0,0,11,0.0,0.0,169.1666667,False,Returning_Visitor,False
6561,1,0,24,169.2,0.0,1433.163333,True,Returning_Visitor,True
6562,8,0,7,125.7333333,0.0,81.66666667,False,Returning_Visitor,False
6563,1,0,9,22.2,0.0,348.54,False,Returning_Visitor,True
6564,0,0,19,0.0,0.0,447.7166667,True,Returning_Visitor,False
6565,3,0,41,86.6,0.0,1678.4,False,Returning_Visitor,False
6566,10,0,50,154.0229167,0.0,1388.052366,False,Returning_Visitor,False
6567,3,4,36,132.92,212.8,1335.773333,False,Returning_Visitor,False
6568,14,3,51,260.7361111,186.5,2921.902778,True,Returning_Visitor,True
6569,0,0,18,0.0,0.0,535.3995238,False,Returning_Visitor,False
6570,0,0,18,0.0,0.0,650.1333333,False,Returning_Visitor,False
6571,9,0,37,162.625,0.0,841.3583333,False,Returning_Visitor,False
6572,3,0,17,72.6,0.0,544.1,False,New_Visitor,False
6573,3,0,9,92.6,0.0,626.6,True,Returning_Visitor,False
6574,0,0,86,0.0,0.0,5332.547778,False,Returning_Visitor,False
6575,2,0,2,4.0,0.0,44.4,False,New_Visitor,False
6576,5,0,36,43.0,0.0,725.3333333,False,Returning_Visitor,False
6577,0,0,5,0.0,0.0,0.0,True,Returning_Visitor,False
6578,0,0,23,0.0,0.0,297.3,False,Returning_Visitor,True
6579,4,0,45,81.6,0.0,1096.42,False,Returning_Visitor,False
6580,0,2,6,0.0,39.4,169.9666667,True,Returning_Visitor,False
6581,0,0,42,0.0,0.0,2084.479524,False,Returning_Visitor,False
6582,2,2,9,287.5,12.5,979.0,False,Returning_Visitor,False
6583,6,0,9,189.8,0.0,208.8333333,False,New_Visitor,True
6584,8,0,70,129.9,0.0,1438.71,False,Returning_Visitor,False
6585,3,0,159,50.06666667,0.0,2184.484938,True,Returning_Visitor,False
6586,0,0,28,0.0,0.0,803.5833333,False,Returning_Visitor,False
6587,1,0,9,3.0,0.0,133.3666667,False,Returning_Visitor,True
6588,3,0,44,35.2,0.0,1535.666667,False,Returning_Visitor,False
6589,5,3,3,31.7,239.2,78.5,False,New_Visitor,False
6590,6,1,44,159.7,72.6,531.72,False,New_Visitor,False
6591,5,0,46,246.6,0.0,1805.146667,False,Returning_Visitor,False
6592,2,0,115,227.6,0.0,5284.816825,False,Returning_Visitor,False
6593,9,1,12,215.5,12.0,245.6,False,New_Visitor,False
6594,0,0,24,0.0,0.0,950.0166667,False,Returning_Visitor,False
6595,1,1,7,28.2,37.3,70.46666667,False,Returning_Visitor,False
6596,8,0,162,173.4115512,0.0,5721.800123,False,Returning_Visitor,False
6597,1,0,9,0.0,0.0,336.8833333,False,Returning_Visitor,True
6598,8,2,24,217.4,67.4,428.3,False,New_Visitor,False
6599,2,0,10,22.2,0.0,163.9,False,Returning_Visitor,False
6600,0,0,4,0.0,0.0,44.4,False,Returning_Visitor,False
6601,18,6,168,608.14,733.8,4948.398759,True,Returning_Visitor,False
6602,3,0,59,444.7,0.0,3296.55,False,Returning_Visitor,False
6603,8,3,161,376.3333333,69.4,7263.957157,False,Returning_Visitor,False
6604,1,0,10,81.6,0.0,107.2,False,Returning_Visitor,False
6605,2,3,18,31.1,31.2,792.7333333,False,Returning_Visitor,False
6606,0,0,28,0.0,0.0,1555.601212,False,Returning_Visitor,False
6607,9,2,107,294.6587879,97.64,3173.210417,False,Returning_Visitor,False
6608,2,0,11,23.2,0.0,119.2,True,New_Visitor,False
6609,0,0,26,0.0,0.0,2021.4,False,Returning_Visitor,False
6610,3,0,2,47.2,0.0,12.0,False,New_Visitor,False
6611,0,0,8,0.0,0.0,65.4,False,Returning_Visitor,False
6612,0,0,31,0.0,0.0,493.58,True,Returning_Visitor,False
6613,16,0,37,314.505,0.0,1048.663333,False,New_Visitor,True
6614,0,0,55,0.0,0.0,1023.506667,False,Returning_Visitor,True
6615,0,0,5,0.0,0.0,44.8,False,Returning_Visitor,True
6616,0,2,93,0.0,17.2,5496.25,False,Returning_Visitor,True
6617,0,0,20,0.0,0.0,526.8,False,Returning_Visitor,True
6618,2,4,14,140.1666667,244.3,307.4435055,False,Returning_Visitor,False
6619,10,3,50,515.6133333,85.14,1558.62,True,Returning_Visitor,True
6620,0,0,30,0.0,0.0,469.1,False,Returning_Visitor,False
6621,2,0,16,20.2,0.0,357.4,True,New_Visitor,False
6622,1,0,42,19.2,0.0,2197.0,False,Returning_Visitor,False
6623,1,0,6,47.4,0.0,146.4,False,Returning_Visitor,False
6624,0,0,15,0.0,0.0,150.4,False,Returning_Visitor,False
6625,7,0,34,168.7,0.0,1062.704762,False,New_Visitor,False
6626,0,0,16,0.0,0.0,566.4866667,False,Returning_Visitor,True
6627,5,1,33,178.92,6.0,1017.576667,False,Returning_Visitor,False
6628,0,0,16,0.0,0.0,690.3133333,False,Returning_Visitor,False
6629,2,0,4,26.2,0.0,487.6,False,Returning_Visitor,False
6630,0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
6631,7,0,2,46.3,0.0,9.0,False,New_Visitor,False
6632,0,0,3,0.0,0.0,24.0,False,Returning_Visitor,False
6633,5,0,18,209.2,0.0,447.1666667,False,Returning_Visitor,False
6634,0,0,22,0.0,0.0,1190.941667,True,New_Visitor,False
6635,2,2,26,55.4,96.8,600.5733333,False,Returning_Visitor,False
6636,0,0,3,0.0,0.0,34.2,False,Returning_Visitor,False
6637,0,0,28,0.0,0.0,527.8333333,False,Returning_Visitor,False
6638,7,0,72,103.6,0.0,1933.559259,False,Returning_Visitor,False
6639,2,0,27,182.4,0.0,1165.944762,True,New_Visitor,False
6640,15,2,21,190.55,6.0,280.65,False,Returning_Visitor,False
6641,5,5,44,161.1076923,108.3,2982.063248,False,Returning_Visitor,True
6642,2,0,1,33.2,0.0,7.0,True,New_Visitor,False
6643,0,0,9,0.0,0.0,152.0,True,Returning_Visitor,False
6644,8,0,67,308.5859649,0.0,1784.755219,False,Returning_Visitor,False
6645,4,0,2,1660.3,0.0,45.7,False,Returning_Visitor,True
6646,2,0,22,36.2,0.0,1805.083333,True,Returning_Visitor,True
6647,13,3,29,913.5222222,141.88,1293.652222,True,Returning_Visitor,False
6648,0,0,20,0.0,0.0,616.5,False,New_Visitor,False
6649,6,0,3,180.0666667,0.0,111.8,True,New_Visitor,False
6650,1,0,77,20.2,0.0,3107.173333,False,Returning_Visitor,True
6651,0,0,15,0.0,0.0,478.26,False,Returning_Visitor,False
6652,0,0,15,0.0,0.0,598.6,False,Returning_Visitor,False
6653,0,0,41,0.0,0.0,747.9077778,False,Returning_Visitor,False
6654,5,0,140,74.4,0.0,2810.797158,True,Returning_Visitor,False
6655,0,0,29,0.0,0.0,453.9,False,Returning_Visitor,False
6656,3,0,1,94.6,0.0,4.0,False,New_Visitor,False
6657,0,1,17,0.0,105.1333333,526.3761905,False,Returning_Visitor,False
6658,2,0,17,73.95833333,0.0,864.9983333,False,Returning_Visitor,True
6659,0,0,2,0.0,0.0,252.8,True,Returning_Visitor,False
6660,0,0,15,0.0,0.0,269.4,False,Returning_Visitor,False
6661,9,0,34,177.2,0.0,817.4333333,False,Returning_Visitor,False
6662,0,0,40,0.0,0.0,589.5,True,Returning_Visitor,False
6663,4,0,22,94.86666667,0.0,812.1357143,False,Returning_Visitor,True
6664,2,0,35,33.4,0.0,1795.925,False,Returning_Visitor,False
6665,2,2,23,143.8,94.8,890.1952381,False,New_Visitor,False
6666,7,4,42,327.2357143,260.0,443.4990476,False,Returning_Visitor,True
6667,2,0,4,16.2,0.0,60.6,False,Returning_Visitor,True
6668,0,0,13,0.0,0.0,748.2333333,False,Returning_Visitor,False
6669,0,0,1,0.0,0.0,0.0,True,Returning_Visitor,False
6670,5,0,21,57.4,0.0,423.5,False,Returning_Visitor,False
6671,7,7,57,186.6666667,790.0066667,1720.444748,True,Returning_Visitor,False
6672,3,1,24,54.8,28.2,203.0677778,False,Returning_Visitor,True
6673,1,0,9,27.2,0.0,396.0,False,Returning_Visitor,False
6674,19,1,429,341.8166667,51.4,9661.585763,False,Returning_Visitor,False
6675,4,0,39,80.6,0.0,639.4933333,False,Returning_Visitor,False
6676,0,1,65,0.0,0.0,934.8704274,True,Returning_Visitor,False
6677,0,0,54,0.0,0.0,3371.05,False,Returning_Visitor,False
6678,3,1,13,240.8,4.0,279.8333333,False,Returning_Visitor,False
6679,1,0,3,0.0,0.0,58.6,True,Returning_Visitor,True
6680,3,0,63,16.0,0.0,3908.754762,False,Returning_Visitor,False
6681,0,1,44,0.0,105.8,868.1636364,False,Returning_Visitor,False
6682,1,0,16,52.4,0.0,176.1,True,Returning_Visitor,False
6683,1,0,22,8.0,0.0,699.2671429,False,Returning_Visitor,True
6684,20,7,686,199.4562728,299.0333333,23342.08205,False,Returning_Visitor,False
6685,3,5,27,666.2,173.54,1581.48831,False,Returning_Visitor,False
6686,3,0,16,5.0,0.0,246.3933333,True,Returning_Visitor,False
6687,6,0,28,446.3833333,0.0,789.1266667,False,Returning_Visitor,False
6688,3,0,11,106.6,0.0,203.98,False,New_Visitor,False
6689,12,4,136,221.7279167,144.2,5944.387373,False,Returning_Visitor,False
6690,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
6691,18,0,37,167.0,0.0,1113.898538,False,Returning_Visitor,False
6692,1,0,6,5.0,0.0,119.6,False,New_Visitor,True
6693,10,0,13,141.6333333,0.0,386.3,False,Returning_Visitor,False
6694,2,0,2,35.3,0.0,20.1,False,New_Visitor,True
6695,1,0,92,26.2,0.0,2451.346667,False,Returning_Visitor,False
6696,2,0,8,46.4,0.0,349.0,False,Returning_Visitor,False
6697,0,1,62,0.0,13.1,1918.966667,False,Returning_Visitor,False
6698,0,2,43,0.0,11.4,763.6614286,False,Returning_Visitor,False
6699,2,0,6,137.0,0.0,185.4,False,Returning_Visitor,True
6700,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,True
6701,0,0,14,0.0,0.0,317.0666667,False,Returning_Visitor,False
6702,0,0,4,0.0,0.0,72.4,False,Returning_Visitor,False
6703,3,0,39,103.6,0.0,1003.38,False,Returning_Visitor,False
6704,0,0,4,0.0,0.0,90.8,True,Returning_Visitor,False
6705,0,0,91,0.0,0.0,4157.633333,False,Returning_Visitor,False
6706,6,0,47,141.0,0.0,830.3411669,False,Returning_Visitor,False
6707,4,0,24,391.3,0.0,1015.3,False,New_Visitor,True
6708,6,1,120,73.3,0.0,2872.719031,False,Returning_Visitor,False
6709,4,1,9,40.2,16.13333333,229.8833333,False,New_Visitor,False
6710,2,2,39,178.3,148.1,2237.775,False,Returning_Visitor,False
6711,4,1,72,176.9133333,40.8,1548.194444,False,Returning_Visitor,True
6712,3,2,16,26.7,49.4,703.3,False,Returning_Visitor,False
6713,12,0,77,178.65,0.0,999.0133333,False,Returning_Visitor,False
6714,4,1,27,72.2952381,103.8,1211.066667,False,Returning_Visitor,False
6715,6,2,30,130.0,14.2,2472.24,False,Returning_Visitor,False
6716,0,0,71,0.0,0.0,1057.2,True,Returning_Visitor,False
6717,0,0,7,0.0,0.0,1721.666667,False,Returning_Visitor,False
6718,0,0,1,0.0,0.0,0.0,False,Returning_Visitor,False
6719,7,1,53,351.0833333,131.0,3271.030448,False,Returning_Visitor,False
6720,0,0,17,0.0,0.0,601.0333333,False,Returning_Visitor,True
6721,0,0,25,0.0,0.0,1017.966667,True,Returning_Visitor,False
6722,3,0,15,113.8,0.0,336.1383333,False,New_Visitor,False
6723,0,0,39,0.0,0.0,1858.566667,False,New_Visitor,False
6724,7,0,27,143.28,0.0,787.2433333,True,Returning_Visitor,False
6725,5,0,12,141.14,0.0,305.24,False,Returning_Visitor,False
6726,7,3,31,135.2833333,92.33333333,892.7244444,False,Returning_Visitor,False
6727,10,0,89,519.0,0.0,2577.960349,False,Returning_Visitor,False
6728,0,2,39,0.0,594.1333333,922.4006061,False,New_Visitor,True
6729,2,0,38,76.6,0.0,3872.716667,False,New_Visitor,False
6730,2,2,4,49.4,7.0,53.2,False,Returning_Visitor,False
6731,0,0,14,0.0,0.0,260.8666667,False,Returning_Visitor,False
6732,1,0,22,29.53333333,0.0,814.7093939,False,Returning_Visitor,False
6733,2,2,84,35.2,98.8,8365.602222,False,Returning_Visitor,False
6734,4,1,12,40.2,0.0,2339.207143,False,Returning_Visitor,False
6735,0,0,28,0.0,0.0,2102.75,False,Returning_Visitor,False
6736,1,0,18,24.2,0.0,1014.2,False,Returning_Visitor,True
