Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,ExitRates
9,1,120,87.8,12.0,2016.564401,0.012613585
0,0,1,0.0,0.0,0.0,0.2
3,2,20,250.8,270.6,1424.4,0.0
5,0,79,170.8333333,0.0,1193.517172,0.002821869
5,2,4,256.1,99.7,417.4,0.01
7,1,155,312.8,4.0,2374.966713,0.039077841
6,0,54,259.1833333,0.0,784.7342857,0.018114342
7,0,27,301.0777778,0.0,1538.056725,0.036382031
1,0,32,106.3,0.0,2331.15,0.048958333
5,0,38,116.2,0.0,1057.033333,0.05
2,0,62,39.4,0.0,2021.747727,0.015641026
0,0,1,0.0,0.0,0.0,0.2
5,0,23,81.2,0.0,269.9018182,0.008
3,0,4,41.3,0.0,55.9,0.014285714
12,1,5,98.85,129.0,22.05,0.015384615
1,0,33,30.7,0.0,1148.333333,0.020833333
2,0,6,61.5,0.0,99.0,0.008333333
0,0,22,0.0,0.0,562.1666667,0.053030303
1,1,21,38.2,9.0,1290.5,0.0
0,1,20,0.0,0.0,581.5,0.051666667
15,0,23,831.6222222,0.0,845.2788889,0.011944444
0,0,1,0.0,0.0,0.0,0.2
2,0,38,73.6,0.0,813.6016667,0.037398374
0,0,4,0.0,0.0,59.2,0.05
9,0,117,292.3,0.0,1953.537512,0.007295031
2,0,29,25.6,0.0,1199.916667,0.008888889
1,0,25,10.0,0.0,583.35,0.016
5,0,20,335.8,0.0,910.41,0.003333333
12,4,47,203.28,241.7,1975.125,0.015186147
7,0,42,302.9,0.0,651.665,0.060270563
2,0,27,20.2,0.0,2129.8,0.051612903
0,0,60,0.0,0.0,1063.666667,0.049722222
3,0,21,47.4,0.0,961.52,0.053623188
1,0,27,61.4,0.0,779.6066667,0.007142857
8,6,23,353.7,181.95,959.9,0.016666667
4,0,35,105.2666667,0.0,655.6847619,0.005128205
9,0,32,185.8,0.0,631.2766667,0.016095238
6,0,138,35.1,0.0,6440.235256,0.027316655
5,0,9,145.8833333,0.0,112.0833333,0.043137255
2,0,5,116.8,0.0,170.4,0.028571429
0,0,9,0.0,0.0,153.2,0.06
6,2,33,174.75,123.0,773.2566667,0.022972973
2,0,45,146.9,0.0,6707.54,0.019859307
1,0,15,108.8,0.0,387.4,0.004166667
0,0,11,0.0,0.0,631.4,0.048484848
0,0,4,0.0,0.0,0.0,0.2
9,2,28,433.8,6.0,728.7,0.009803922
1,0,7,29.2,0.0,75.6,0.025
2,0,38,11.0,0.0,938.9333333,0.06622807
3,0,10,95.6,0.0,337.1,0.029166667
0,0,13,0.0,0.0,353.7866667,0.016666667
0,0,6,0.0,0.0,67.0,0.05
7,0,5,204.1,0.0,128.7,0.0125
4,0,18,32.33333333,0.0,374.6,0.010526316
8,0,27,400.65,0.0,952.2833333,0.00137931
3,0,34,118.55,0.0,1948.088333,0.041643072
2,0,13,152.0,0.0,241.5833333,0.013333333
9,2,98,257.0933333,39.4,3364.64045,0.034691241
2,4,109,33.86666667,32.7,1759.686519,0.009734513
0,0,48,0.0,0.0,476.3600939,0.028639403
3,0,59,84.0,0.0,1720.422222,0.038231522
2,0,23,9.0,0.0,1516.2,0.028
2,0,53,14.2,0.0,2016.566667,0.036363636
8,0,24,97.6,0.0,498.9,0.01875
1,0,5,47.4,0.0,238.2,0.033333333
0,1,26,0.0,0.0,653.4,0.067142857
9,3,96,158.3555639,177.8,4162.538005,0.025287479
3,0,20,264.0,0.0,769.9,0.027272727
1,0,29,0.0,0.0,1085.9,0.007407407
0,7,24,0.0,269.6666667,518.85,0.025371224
0,0,2,0.0,0.0,0.0,0.2
3,0,6,90.6,0.0,166.0,0.025
0,0,5,0.0,0.0,291.2,0.186666667
0,0,29,0.0,0.0,2064.766667,0.037356322
1,0,10,10.1,0.0,256.1857143,0.007407407
0,1,77,0.0,217.6,1690.489222,0.027846816
0,0,20,0.0,0.0,436.1,0.07
0,0,11,0.0,0.0,315.58,0.054545455
0,0,66,0.0,0.0,1203.817143,0.004166667
4,0,33,296.2,0.0,920.4,0.013513514
1,0,9,55.4,0.0,949.6,0.046666667
1,0,41,229.8,0.0,1083.716667,0.006666667
1,2,8,34.26666667,21.2,2398.766667,0.022222222
4,0,2,34.93333333,0.0,22.8,0.028571429
3,2,60,294.2,108.9,1994.023778,0.037014927
6,0,20,205.0,0.0,221.78,0.001515152
11,0,20,280.3366667,0.0,337.8533333,0.016296296
9,7,37,179.4533333,277.6333333,829.1871429,0.007674419
0,0,3,0.0,0.0,146.4,0.016666667
7,0,27,36.05,0.0,344.45,0.035714286
4,0,3,46.4,0.0,25.2,0.0
0,0,13,0.0,0.0,1001.3,0.057142857
0,0,39,0.0,0.0,794.16,0.012820513
5,0,17,260.1,0.0,341.6166667,0.00627451
1,0,22,18.2,0.0,624.76,0.015909091
18,2,53,198.99,28.2,2387.596667,0.007692308
1,1,55,109.8,518.8,3987.386667,0.011607143
0,0,13,0.0,0.0,157.0,0.015384615
0,0,29,0.0,0.0,2159.4,0.02183908
0,0,85,0.0,0.0,1558.529048,0.024257028
13,0,146,407.57,0.0,2650.780526,0.011184211
0,0,10,0.0,0.0,145.04,0.023333333
0,0,16,0.0,0.0,687.3848485,0.005208333
2,0,109,44.4,0.0,1926.701905,0.000262123
1,1,3,14.2,26.2,25.2,0.04
5,0,93,171.7333333,0.0,2087.64987,0.023551165
7,0,36,145.98,0.0,646.1533333,0.017719298
1,1,17,23.2,73.6,566.5666667,0.0
1,0,22,66.4,0.0,641.4809524,0.004761905
2,0,11,71.1,0.0,529.8,0.004545455
0,0,9,0.0,0.0,980.5666667,0.011111111
4,0,4,77.1,0.0,41.7,0.028571429
2,0,17,117.8,0.0,586.1,0.011111111
0,0,2,0.0,0.0,12.0,0.1
2,0,11,112.8,0.0,375.8,0.015384615
0,0,6,0.0,0.0,118.3,0.077777778
3,0,16,36.2,0.0,166.7062706,0.014705882
2,0,36,11.0,0.0,474.3066667,0.015714286
10,1,29,187.7166667,11.0,277.35,0.021904762
3,0,20,42.4,0.0,331.8914286,0.004761905
2,0,25,135.0,0.0,1684.375,0.052674897
5,0,20,106.8,0.0,470.8666667,0.045454545
0,0,39,0.0,0.0,1348.45,0.02039072
3,3,23,420.0666667,230.7,1251.6,0.079310345
2,1,22,153.2,24.2,615.0666667,0.036
0,0,1,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
4,0,22,265.0,0.0,616.2033333,0.010470085
3,0,24,423.0,0.0,1203.533333,0.011111111
0,0,12,0.0,0.0,309.3666667,0.019047619
7,0,9,138.15,0.0,232.31,0.028717949
0,0,16,0.0,0.0,318.0666667,0.033333333
14,4,61,512.5805785,211.0,2362.724563,0.024507322
2,0,37,6.0,0.0,501.7666667,0.020512821
1,0,22,9.0,0.0,1889.25,0.024603175
0,0,2,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
1,0,7,0.0,0.0,82.2,0.114285714
0,0,14,0.0,0.0,320.25,0.013333333
0,0,5,0.0,0.0,43.9,0.02
7,1,34,144.8,96.2,1374.630952,0.028024691
2,4,29,187.9,100.1,2107.033333,0.024242424
6,0,40,56.89,0.0,1296.916144,0.022634921
5,0,15,127.8,0.0,766.8238095,0.0
6,0,11,352.3666667,0.0,605.6166667,0.008888889
1,0,1,0.0,0.0,17.2,0.15
4,2,71,36.3,11.0,3287.216667,0.055342466
3,0,3,32.1,0.0,21.1,0.042857143
0,0,1,0.0,0.0,0.0,0.2
4,0,3,118.7,0.0,89.5,0.047619048
13,9,179,266.047619,985.4833333,11492.20838,0.028728531
1,0,11,383.8,0.0,92.4,0.016666667
5,2,246,91.0,232.8,9227.371429,0.024959839
4,0,9,365.0333333,0.0,461.7333333,0.032991453
8,0,16,98.4,0.0,156.3333333,0.007843137
3,0,2,78.6,0.0,18.2,0.02
2,0,66,13.0,0.0,2061.926508,0.014202682
0,0,4,0.0,0.0,226.8,0.06
0,0,5,0.0,0.0,116.6666667,0.05
1,0,17,109.8,0.0,418.8233333,0.001388889
1,2,6,5.0,31.7,104.25,0.007407407
10,0,73,163.425,0.0,1077.511667,0.005833333
0,0,17,0.0,0.0,1926.133333,0.027647059
6,0,8,184.32,0.0,163.22,0.018181818
2,0,62,13.1,0.0,5556.932698,0.020625
2,0,11,132.4,0.0,296.3,0.015384615
4,0,33,39.48,0.0,549.78,0.005555556
11,3,62,211.0333333,173.2333333,1340.676667,0.019726027
3,0,23,51.8,0.0,864.0071429,0.008
15,2,50,309.6333333,45.8,2230.986667,0.004371585
1,0,14,67.4,0.0,590.5533333,0.007142857
1,0,1,28.2,0.0,0.0,0.05
1,1,39,15.2,13.0,1706.119697,0.030371661
5,0,33,46.8,0.0,743.2666667,0.021666667
15,0,73,584.2,0.0,2693.963452,0.001298701
9,4,81,356.7464198,1109.533333,6847.936896,0.022982896
2,0,11,32.2,0.0,222.5,0.015384615
0,0,4,0.0,0.0,123.3,0.0
0,0,2,0.0,0.0,0.0,0.2
11,0,63,604.73,0.0,1276.843158,0.006712329
4,0,9,464.5,0.0,635.7238095,0.002777778
6,2,237,240.9,201.4,9437.769068,0.030380952
1,0,17,32.2,0.0,876.4285714,0.0040625
6,0,23,102.5,0.0,351.0333333,0.015517241
1,0,42,16.2,0.0,1369.7,0.01969697
3,0,3,77.6,0.0,8.0,0.066666667
2,0,86,150.6,0.0,2554.562381,0.041100372
3,2,56,94.0,44.2,1430.208205,0.030388889
1,0,3,4.333333333,0.0,14.33333333,0.074444444
5,10,27,72.57333333,208.6,1091.323333,0.029166667
4,0,1,85.6,0.0,5.0,0.033333333
9,0,35,233.6224044,0.0,1941.066667,0.02917153
0,0,5,0.0,0.0,190.6,0.02
0,0,40,0.0,0.0,1161.9,0.08
4,0,34,102.6,0.0,2633.4,0.020989011
5,1,29,109.6,3.0,1980.266667,0.026262626
1,0,27,6.0,0.0,1496.466667,0.069982363
0,0,21,0.0,0.0,344.1714286,0.007017544
3,0,38,35.4,0.0,937.8075758,0.039316239
4,0,2,46.3,0.0,22.83333333,0.033333333
7,2,81,611.0333333,13.0,1719.375714,0.009737828
5,4,53,95.1,116.8,1696.567619,0.017602339
0,0,24,0.0,0.0,445.9,0.079166667
4,0,60,50.9,0.0,2686.402922,0.022713675
0,0,13,0.0,0.0,852.2,0.18034188
1,0,42,81.6,0.0,2017.520714,0.023696145
0,0,25,0.0,0.0,1978.7,0.06
2,2,31,43.4,16.2,1279.806667,0.02952381
0,0,2,0.0,0.0,65.4,0.1
5,3,67,74.6,43.4,1207.653333,0.047826279
4,0,17,822.7666667,0.0,1229.466667,0.041269841
1,0,7,71.6,0.0,286.7,0.008333333
0,0,7,0.0,0.0,71.6,0.071428571
10,3,26,664.0866667,18.5,1494.053333,0.028542569
1,0,22,19.2,0.0,443.8333333,0.002380952
4,0,12,34.4,0.0,189.4333333,0.014285714
0,0,22,0.0,0.0,817.9590698,0.079518398
1,6,21,54.4,505.6,838.15,0.0
1,3,125,0.0,80.0,3835.564121,0.039945665
1,0,28,13.0,0.0,611.94,0.006896552
0,0,2,0.0,0.0,0.0,0.2
2,0,11,126.3333333,0.0,401.0133333,0.022222222
13,2,97,869.1666667,28.2,2865.817778,0.024205607
9,2,31,524.9333333,30.66666667,1157.444833,0.02881889
3,0,13,44.22857143,0.0,311.79,0.002666667
0,0,7,0.0,0.0,238.9333333,0.014285714
3,0,25,105.2,0.0,830.9366667,0.004285714
0,0,1,0.0,0.0,27.2,0.0
1,0,28,0.0,0.0,2195.580952,0.021428571
2,0,32,17.0,0.0,2026.2,0.029411765
2,3,138,66.4,41.2,4031.561667,0.010238095
8,5,25,466.6166667,81.4,1220.175,0.040444444
3,0,2,63.0,0.0,14.6,0.016666667
6,0,19,93.9,0.0,323.3740476,0.032223645
2,0,24,79.6,0.0,433.36,0.009722222
1,0,21,159.2,0.0,526.5,0.009090909
2,0,18,34.4,0.0,379.6166667,0.059166667
16,1,109,825.9400176,120.8,2110.422354,0.014936612
3,0,20,49.75,0.0,547.4007937,0.011688312
0,3,21,0.0,12.0,330.0,0.091304348
2,0,22,19.6,0.0,1089.5,0.026086957
4,0,3,54.8,0.0,20.25714286,0.028571429
8,0,78,92.93333333,0.0,2063.642844,0.011934156
4,0,13,246.8,0.0,175.7666667,0.053333333
12,7,71,263.46,145.0,1683.744444,0.016666667
0,0,1,0.0,0.0,0.0,0.2
0,0,41,0.0,0.0,4006.352857,0.014634146
9,4,94,551.7944444,124.2,5579.315873,0.007335491
2,0,45,56.4,0.0,3166.333333,0.004891304
6,0,35,90.1,0.0,643.05,0.015789474
4,5,4,62.9,482.4,128.5,0.018181818
14,2,37,128.8095238,41.6,1584.770476,0.029296378
10,0,25,148.9,0.0,692.22,0.039354839
2,1,42,94.6,108.8,1157.783333,0.032222222
6,0,10,90.6,0.0,384.8,0.015384615
4,0,6,71.2,0.0,178.8,0.014814815
4,1,13,45.7,0.0,94.6,0.070670996
8,0,3,164.4666667,0.0,26.7,0.044444444
9,0,49,352.2333333,0.0,2268.900677,0.017407407
3,0,16,66.4,0.0,516.4785714,0.035555556
7,0,5,194.4,0.0,46.2,0.0375
0,0,8,0.0,0.0,257.4,0.028571429
3,4,18,1178.6,124.8,1716.373333,0.016666667
1,0,22,12.0,0.0,380.8066667,0.013333333
0,0,30,0.0,0.0,1737.016667,0.048357964
2,0,32,34.2,0.0,929.91,0.026262626
0,0,5,0.0,0.0,158.6,0.013333333
4,0,11,51.2,0.0,1297.25,0.054761905
14,3,18,181.0733333,58.4,450.5066667,0.011111111
0,0,2,0.0,0.0,0.0,0.2
7,2,29,169.35,182.2,1612.983333,0.013697479
5,0,26,175.1,0.0,615.5595238,0.002083333
4,0,12,52.5,0.0,234.4,0.013333333
5,0,8,269.8,0.0,312.3333333,0.01
11,4,150,369.8333333,109.8,5962.205556,0.015283019
1,0,15,5.0,0.0,228.8,0.06875
8,0,8,107.7,0.0,135.0666667,0.005128205
8,0,84,237.8326007,0.0,2759.135058,0.02926548
1,0,10,6.0,0.0,506.4,0.02
6,0,70,93.3,0.0,2678.055238,0.005868545
0,0,15,0.0,0.0,337.0,0.032222222
3,0,63,343.0666667,0.0,1108.369762,0.002786596
5,0,5,73.8,0.0,82.5,0.028571429
6,0,14,161.52,0.0,295.6974359,0.026315789
15,1,130,292.88,48.35,3645.909048,0.008515815
4,0,42,83.6,0.0,3333.076068,0.027506986
0,0,12,0.0,0.0,749.8,0.015384615
0,0,75,0.0,0.0,2532.960656,0.030748538
1,0,28,55.4,0.0,630.6466667,0.016666667
0,0,4,0.0,0.0,0.0,0.2
1,0,12,17.6,0.0,1192.866667,0.019230769
6,0,26,81.12,0.0,2134.103333,0.014583333
1,3,137,139.0,871.4,7672.152381,0.011631206
2,0,14,50.4,0.0,497.8,0.018333333
1,2,45,18.6,54.4,1390.40359,0.023262411
0,0,2,0.0,0.0,0.0,0.2
1,0,1,36.3,0.0,0.0,0.093333333
4,0,3,184.3666667,0.0,52.26666667,0.021212121
0,3,22,0.0,114.8,583.0933333,0.015942029
0,0,2,0.0,0.0,35.2,0.1
1,0,0,18.2,0.0,0.0,0.066666667
8,0,12,185.0,0.0,368.9,0.02375
1,2,52,15.2,55.4,3019.805397,0.002724518
19,2,27,902.16,39.2,1171.471429,0.019152047
0,0,2,0.0,0.0,0.0,0.2
4,0,13,131.1,0.0,777.05,0.003921569
2,0,2,124.0,0.0,112.8,0.025
2,0,6,17.0,0.0,35.2,0.075
3,0,9,100.92,0.0,168.02,0.045454545
11,2,49,268.2,71.1,1758.25,0.020562771
0,0,20,0.0,0.0,381.0,0.075
4,2,14,95.8,35.7,380.2666667,0.011111111
2,1,19,182.4,0.0,555.4,0.053030303
1,0,24,7.0,0.0,445.4333333,0.02173913
2,0,51,41.2,0.0,820.4833333,0.008627451
2,0,16,28.2,0.0,312.2,0.048148148
1,0,7,5.0,0.0,1252.766667,0.021428571
2,0,102,209.5,0.0,2436.287879,0.060539216
3,0,4,204.4,0.0,117.0,0.028571429
4,0,5,46.4,0.0,61.4,0.014285714
4,0,14,45.4,0.0,339.0,0.010526316
2,0,62,27.2,0.0,976.3333333,0.015625
1,0,15,45.4,0.0,114.9,0.025
0,0,1,0.0,0.0,0.0,0.2
0,0,33,0.0,0.0,1985.933333,0.02969697
4,0,7,47.8,0.0,183.0,0.072727273
1,0,24,23.2,0.0,704.5666667,0.011538462
3,0,62,80.5,0.0,2337.196667,0.023911007
4,5,11,124.7,88.9,577.6,0.010526316
4,0,31,155.0,0.0,2130.693837,0.032482778
0,0,7,0.0,0.0,96.0,0.025
4,0,7,282.1,0.0,107.6,0.011111111
7,3,8,148.6,99.6,144.9,0.021052632
6,1,34,83.4,102.3,970.6266667,0.014313725
0,0,104,0.0,0.0,3528.060714,0.035602227
0,0,23,0.0,0.0,798.3,0.047826087
0,0,1,0.0,0.0,0.0,0.2
0,0,6,0.0,0.0,286.2,0.022222222
9,1,7,228.2,0.0,186.4,0.03
4,0,4,271.2,0.0,144.6,0.014285714
7,1,43,140.5733333,108.8,1912.751905,0.007777778
0,0,1,0.0,0.0,0.0,0.2
3,1,13,31.2,42.4,134.45,0.0125
0,0,53,0.0,0.0,2121.311111,0.060754717
6,2,71,229.0,40.02,2576.432121,0.045526366
4,0,14,68.4,0.0,337.5333333,0.023529412
7,0,63,165.1,0.0,1422.103333,0.008766234
1,0,30,15.2,0.0,515.5333333,0.016666667
1,0,44,18.2,0.0,1310.5,0.065925926
0,0,12,0.0,0.0,460.2,0.111111111
0,3,27,0.0,201.9,393.3,0.006666667
0,0,14,0.0,0.0,390.9,0.066666667
4,3,16,237.0,87.7,379.3,0.057575758
3,0,11,145.2,0.0,1646.366667,0.027777778
14,2,31,286.5333333,118.8,835.71,0.007317073
0,0,10,0.0,0.0,150.8666667,0.02
0,0,27,0.0,0.0,652.7,0.02962963
0,0,3,0.0,0.0,62.4,0.05
6,1,38,44.4,0.0,2001.7,0.030232558
4,0,72,75.86666667,0.0,1822.866667,0.024774775
1,0,73,68.6,0.0,2265.492857,0.00716821
4,1,32,47.3,0.0,1870.966667,0.037037037
3,0,12,180.4,0.0,2646.4,0.052380952
2,3,15,172.4,134.0,569.4933333,0.025
23,5,88,335.1309524,399.8,1839.098106,0.031587556
2,0,4,210.6,0.0,97.6,0.016666667
2,0,28,152.2,0.0,494.88,0.013793103
1,0,11,15.2,0.0,201.6333333,0.05
8,1,12,352.4,49.73333333,309.7,0.014705882
3,0,42,167.0,0.0,1246.12,0.008888889
3,0,3,40.2,0.0,41.3,0.011111111
4,0,16,174.8,0.0,237.5,0.011111111
0,0,13,0.0,0.0,472.4333333,0.004395604
0,0,36,0.0,0.0,641.4083333,0.081375661
0,0,3,0.0,0.0,335.0,0.133333333
7,0,14,236.4,0.0,341.7,0.084210526
0,0,24,0.0,0.0,607.9666667,0.004166667
1,2,33,0.0,30.26666667,835.3,0.028571429
3,0,8,154.0,0.0,422.08,0.035185185
2,0,81,22.8,0.0,1342.75,0.008860759
2,0,16,171.2,0.0,218.0,0.033333333
0,0,56,0.0,0.0,1294.637143,0.03345679
3,0,35,86.6,0.0,596.0333333,0.005263158
10,5,181,367.6333333,74.5,4287.960606,0.012467279
1,0,19,15.2,0.0,348.6,0.005555556
1,1,31,5.0,7.0,561.0940141,0.052507716
3,0,9,196.4,0.0,397.0,0.045454545
5,0,18,83.16666667,0.0,585.5666667,0.052631579
3,0,9,70.4,0.0,144.0666667,0.0
0,0,48,0.0,0.0,3177.366667,0.044680851
0,0,45,0.0,0.0,1970.0,0.037925926
4,0,20,138.1,0.0,1708.98,0.057936508
3,4,32,93.10666667,87.6,810.0816667,0.015099715
3,4,51,36.7032967,42.2,1187.737297,0.066119363
2,0,9,6.0,0.0,89.5,0.058333333
4,0,10,66.76,0.0,267.9,0.002777778
0,0,8,0.0,0.0,471.4,0.075
4,0,13,60.2,0.0,409.8371212,0.005882353
6,2,27,245.9333333,15.2,1333.8,0.029032258
7,0,28,285.7,0.0,587.9228571,0.00962963
0,0,23,0.0,0.0,997.3142857,0.039130435
5,0,16,81.6,0.0,308.7,0.019047619
6,0,25,262.02,0.0,688.4533333,0.025904762
2,0,2,126.0,0.0,14.35,0.05
1,0,34,22.2,0.0,781.8,0.028571429
4,0,2,76.4,0.0,49.4,0.033333333
3,0,20,94.7,0.0,366.6166667,0.004545455
3,0,19,149.0666667,0.0,285.6166667,0.019047619
0,0,9,0.0,0.0,101.6,0.077777778
6,3,22,132.22,18.0,418.8444444,0.001020408
7,0,59,421.25,0.0,1945.896667,0.010578704
3,5,10,73.2,124.2666667,239.7,0.0025
7,0,43,115.7272727,0.0,2660.283333,0.055782313
6,1,47,473.7,42.4,2101.691541,0.02061552
0,0,3,0.0,0.0,60.4,0.133333333
0,0,14,0.0,0.0,406.8666667,0.079761905
8,1,42,203.6,0.0,1052.4,0.004545455
3,0,3,72.4,0.0,86.6,0.033333333
3,0,26,140.0,0.0,1629.438095,0.004938272
7,1,33,107.75,1021.6,1454.75,0.00968254
0,1,14,0.0,56.4,103.7579088,0.026666667
3,0,4,31.2,0.0,36.2,0.057142857
0,0,25,0.0,0.0,701.8833333,0.023333333
16,0,54,590.925,0.0,2214.230303,0.031076389
0,0,7,0.0,0.0,728.8,0.0
0,0,22,0.0,0.0,848.8407143,0.00952381
5,0,94,46.5,0.0,1729.716667,0.025420875
0,0,1,0.0,0.0,0.0,0.2
0,0,2,0.0,0.0,29.2,0.05
3,0,19,37.3,0.0,317.8,0.045454545
4,0,3,49.2,0.0,22.0,0.025
3,0,8,52.9,0.0,278.58,0.01
9,2,43,201.85,20.6,1458.93619,0.00952381
7,0,12,253.4,0.0,832.7,0.004761905
7,1,159,131.08,124.9,4362.009752,0.008667383
7,1,68,95.17,11.1,824.1573062,0.006666667
14,6,24,325.48,22.6,359.63,0.042342342
6,2,107,174.4571429,24.2,1688.2494,0.016407828
0,0,8,0.0,0.0,170.5333333,0.0
6,0,13,285.9,0.0,291.3,0.0125
0,0,13,0.0,0.0,427.3,0.038461538
5,0,8,247.1,0.0,1188.2,0.030769231
0,0,8,0.0,0.0,251.8,0.025
4,1,26,103.6,27.2,2609.0,0.002380952
7,0,33,141.8388889,0.0,486.5600582,0.028784722
1,0,41,45.4,0.0,1227.713333,0.041056911
0,0,11,0.0,0.0,650.1666667,0.060606061
2,0,32,30.2,0.0,776.8833333,0.003125
1,0,11,90.6,0.0,424.5957143,0.055833333
10,1,271,196.25,46.4,12292.46381,0.02001083
5,0,5,163.0,0.0,25.0,0.04
0,0,6,0.0,0.0,231.8,0.066666667
2,0,26,9.0,0.0,623.0266667,0.009047619
0,0,6,0.0,0.0,1183.2,0.066666667
5,2,7,38.57777778,9.0,584.3777778,0.064351852
0,0,4,0.0,0.0,39.8,0.05
3,0,7,133.8666667,0.0,128.0,0.026666667
3,0,24,69.1,0.0,368.6,0.008888889
3,2,8,142.1333333,141.2,361.2333333,0.038888889
4,0,6,206.6,0.0,282.8,0.025
0,0,3,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
0,0,1,0.0,0.0,0.0,0.2
0,3,90,0.0,62.8,2167.900476,0.013297101
2,0,40,39.4,0.0,673.65,0.014634146
0,0,67,0.0,0.0,771.4133333,0.004205128
2,0,83,95.8,0.0,4052.358631,0.008176477
15,0,60,182.7,0.0,632.25,0.011960784
0,0,9,0.0,0.0,463.4,0.022222222
1,0,41,21.2,0.0,1808.953333,0.012195122
3,1,36,121.4,6.0,1418.377619,0.080562169
5,4,171,171.9,145.1666667,4554.692744,0.004062416
3,0,7,230.1,0.0,381.4,0.007407407
1,0,55,19.2,0.0,3134.066667,0.006666667
3,0,21,151.0,0.0,840.2863203,0.010763889
6,0,82,342.1,0.0,895.1111111,0.004844961
3,2,150,133.4666667,199.4,4935.536124,0.016427015
6,2,24,72.04,206.6,709.4333333,0.016666667
1,1,22,4.0,0.0,360.65,0.01037037
3,0,17,44.3,0.0,468.85,0.006666667
0,0,111,0.0,0.0,2805.038095,0.038192738
1,2,16,5.0,33.3,521.5,0.021052632
2,5,44,73.6,155.5666667,1993.396667,0.041246499
8,0,84,82.85,0.0,2289.079157,0.013110506
4,1,15,41.2,0.0,142.4,0.077777778
5,0,89,70.20765027,0.0,2542.60431,0.012188596
10,0,37,42.1,0.0,527.6666667,0.032954545
1,0,6,63.4,0.0,137.6,0.013333333
5,0,24,69.03333333,0.0,658.8466667,0.013793103
3,0,13,81.6,0.0,443.9,0.0125
1,0,7,508.8,0.0,379.8,0.05
5,0,22,156.2,0.0,742.0,0.007407407
2,0,79,65.4,0.0,2426.006667,0.017721519
1,2,9,18.1,72.5,136.2833333,0.027272727
0,0,20,0.0,0.0,1116.473333,0.027954545
0,0,1,0.0,0.0,0.0,0.2
0,0,39,0.0,0.0,835.6809524,0.028162393
7,0,31,154.9333333,0.0,910.04,0.052020202
0,0,10,0.0,0.0,232.4,0.0
0,0,27,0.0,0.0,701.9,0.028395062
4,0,26,82.7,0.0,405.2833333,0.001428571
0,0,51,0.0,0.0,1219.054286,0.012113703
0,0,7,0.0,0.0,0.0,0.2
4,2,145,94.23333333,72.0,2935.255477,0.005708347
0,0,72,0.0,0.0,5465.320175,0.06037786
4,0,10,23.53333333,0.0,118.0,0.066666667
7,0,37,216.4,0.0,825.205,0.004625745
10,1,55,821.0754098,0.0,2400.782077,0.010717178
1,1,3,7.6,0.0,14.6,0.08
5,0,25,277.8,0.0,884.5,0.003571429
1,0,79,62.13333333,0.0,3421.653333,0.022357724
4,0,17,55.8,0.0,2023.2,0.011111111
1,0,26,34.2,0.0,502.4533333,0.002564103
0,1,37,0.0,37.2,2767.753333,0.015
1,2,46,76.6,23.2,4598.433333,0.046808511
4,0,50,64.66666667,0.0,936.81,0.003773585
0,0,1,0.0,0.0,8.0,0.0
1,0,11,8.0,0.0,701.0,0.016666667
2,0,6,318.2,0.0,117.0,0.05
0,0,15,0.0,0.0,176.5,0.12
1,0,19,218.6,0.0,513.1622222,0.0075
9,0,26,254.5,0.0,712.2714286,0.028282828
10,7,414,1251.2,250.0,23888.81,0.027062016
5,0,36,79.1,0.0,1081.108333,0.025972222
0,2,12,0.0,53.0,318.5333333,0.014285714
0,0,2,0.0,0.0,11.0,0.1
2,1,16,94.6,74.6,199.0,0.015789474
0,0,1,0.0,0.0,0.0,0.2
4,0,7,60.4,0.0,207.6,0.033333333
16,3,86,381.6731217,199.4,1618.40328,0.022043153
0,1,58,0.0,68.5,1066.393635,0.034950263
5,2,22,150.2,20.0,392.6,0.06
4,0,7,75.1,0.0,102.7,0.011111111
7,0,56,81.5,0.0,857.7355067,0.014259607
0,0,11,0.0,0.0,660.8,0.0
0,0,7,0.0,0.0,376.7,0.0
2,0,13,303.2,0.0,181.0666667,0.016666667
0,2,25,0.0,111.9,360.5111111,0.066783217
3,0,23,21.2,0.0,1053.175758,0.014583333
7,1,310,73.23333333,0.0,7710.731416,0.00751105
2,0,28,76.6,0.0,488.91,0.022222222
2,0,40,7.0,0.0,906.4,0.015238095
0,0,3,0.0,0.0,20.2,0.066666667
0,0,8,0.0,0.0,883.9333333,0.014285714
0,1,65,0.0,6.0,2349.101818,0.046505418
0,0,3,0.0,0.0,15.2,0.133333333
3,1,8,130.35,21.2,314.85,0.018181818
1,0,15,23.31428571,0.0,124.9142857,0.016369048
0,0,6,0.0,0.0,31.0,0.033333333
14,0,41,574.4511905,0.0,2688.864762,0.011853002
2,1,6,72.6,15.2,425.0,0.025
1,0,0,24.2,0.0,0.0,0.066666667
4,0,29,190.5,0.0,867.9915152,0.019354839
1,0,7,4.0,0.0,417.5333333,0.027777778
0,0,35,0.0,0.0,536.7333333,0.012222222
4,0,5,120.7,0.0,74.4,0.022222222
0,0,62,0.0,0.0,4391.666667,0.014814815
